0.658357,0.001690,0.700000,1.000000,0.002909,0.000000
0.678357,0.001749,0.700000,1.000000,0.002920,0.000000
0.698357,0.001807,0.700000,1.000000,0.002930,0.000000
0.718357,0.001866,0.700000,1.000000,0.002938,0.000000
0.738357,0.001925,0.700000,1.000000,0.002945,0.000000
0.758357,0.001984,0.700000,1.000000,0.002951,0.000000
0.778357,0.002043,0.700000,1.000000,0.002956,0.000000
0.798357,0.002102,0.700000,1.000000,0.002959,0.000000
0.818357,0.002161,0.700000,1.000000,0.002961,0.000000
0.838357,0.002221,0.700000,1.000000,0.002962,0.000000
0.858357,0.002280,0.700000,1.000000,0.002961,0.000000
0.878357,0.002339,0.700000,1.000000,0.002959,0.000000
0.898357,0.002398,0.700000,1.000000,0.002955,0.000000
0.918357,0.002457,0.700000,1.000000,0.002950,0.000000
0.938357,0.002516,0.700000,1.000000,0.002944,0.000000
0.958357,0.002575,0.700000,1.000000,0.002936,0.000000
0.978357,0.002633,0.700000,1.000000,0.002926,0.000000
0.998357,0.002691,0.700000,1.000000,0.002915,0.000000
1.018357,0.002750,0.700000,1.000000,0.002902,0.000000
1.038357,0.002807,0.700000,1.000000,0.002888,0.000000
1.058357,0.002865,0.700000,1.000000,0.002872,0.000000
1.078357,0.002922,0.700000,1.000000,0.002855,0.000000
1.098357,0.002979,0.700000,1.000000,0.002836,0.000000
1.118357,0.003035,0.700000,1.000000,0.002816,0.000000
1.138357,0.003091,0.700000,1.000000,0.002794,0.000000
1.158357,0.003146,0.700000,1.000000,0.002770,0.000000
1.178357,0.003201,0.700000,1.000000,0.002745,0.000000
1.198357,0.003255,0.700000,1.000000,0.002718,0.000000
1.218357,0.003309,0.700000,1.000000,0.002690,0.000000
1.238357,0.003362,0.700000,1.000000,0.002660,0.000000
1.258357,0.003415,0.700000,1.000000,0.002628,0.000000
1.278357,0.003467,0.700000,1.000000,0.002595,0.000000
1.298357,0.003518,0.700000,1.000000,0.002561,0.000000
1.318357,0.003569,0.700000,1.000000,0.002524,0.000000
1.338357,0.003618,0.700000,1.000000,0.002487,0.000000
1.358357,0.003667,0.700000,1.000000,0.002448,0.000000
1.378357,0.003715,0.700000,1.000000,0.002408,0.000000
1.398357,0.003763,0.700000,1.000000,0.002366,0.000000
1.418357,0.003809,0.700000,1.000000,0.002323,0.000000
1.438357,0.003855,0.700000,1.000000,0.002278,0.000000
1.458357,0.003899,0.700000,1.000000,0.002233,0.000000
1.478357,0.003943,0.700000,1.000000,0.002186,0.000000
1.498357,0.003986,0.700000,1.000000,0.002138,0.000000
1.518357,0.004028,0.700000,1.000000,0.002089,0.000000
1.538357,0.004068,0.700000,1.000000,0.002039,0.000000
1.558348,0.004108,0.700000,0.999580,0.001988,0.000000
1.578313,0.004147,0.700000,0.998221,0.001936,0.000000
1.598231,0.004185,0.700000,0.995921,0.001882,0.000000
1.618085,0.004221,0.700000,0.992678,0.001827,0.000000
1.637855,0.004257,0.700000,0.988490,0.001771,0.000000
1.657522,0.004291,0.700000,0.983360,0.001714,0.000000
1.677068,0.004324,0.700000,0.977291,0.001655,0.000000
1.696473,0.004356,0.700000,0.970285,0.001594,0.000000
1.715720,0.004386,0.700000,0.962351,0.001532,0.000000
1.734790,0.004416,0.700000,0.953493,0.001469,0.000000
1.753665,0.004444,0.700000,0.943722,0.001404,0.000000
1.772326,0.004471,0.700000,0.933045,0.001338,0.000000
1.790755,0.004496,0.700000,0.921475,0.001270,0.000000
1.808936,0.004520,0.700000,0.909024,0.001200,0.000000
1.826850,0.004543,0.700000,0.895703,0.001130,0.000000
1.844480,0.004564,0.700000,0.881529,0.001058,0.000000
1.861811,0.004583,0.700000,0.866520,0.000984,0.000000
1.878825,0.004602,0.700000,0.850695,0.000910,0.000000
1.895506,0.004618,0.700000,0.834078,0.000835,0.000000
1.911840,0.004634,0.700000,0.816692,0.000758,0.000000
1.927811,0.004647,0.700000,0.798564,0.000681,0.000000
1.943406,0.004659,0.700000,0.779723,0.000604,0.000000
1.958610,0.004670,0.700000,0.760200,0.000526,0.000000
1.973410,0.004679,0.700000,0.740026,0.000447,0.000000
1.987795,0.004686,0.700000,0.719235,0.000369,0.000000
2.001752,0.004692,0.700000,0.697863,0.000291,0.000000
2.015271,0.004696,0.700000,0.675946,0.000213,0.000000
2.028341,0.004699,0.700000,0.653521,0.000135,0.000000
2.040954,0.004700,0.700000,0.630629,0.000058,0.000000
2.053100,0.004700,0.700000,0.607308,-0.000018,0.000000
2.064772,0.004698,0.700000,0.583600,-0.000092,0.000000
2.075963,0.004694,0.700000,0.559546,-0.000166,0.000000
2.086667,0.004690,0.700000,0.535188,-0.000238,0.000000
2.096878,0.004684,0.700000,0.510570,-0.000308,0.000000
2.106593,0.004676,0.700000,0.485735,-0.000376,0.000000
2.115808,0.004667,0.700000,0.460727,-0.000442,0.000000
2.124519,0.004657,0.700000,0.435589,-0.000505,0.000000
2.132727,0.004646,0.700000,0.410366,-0.000566,0.000000
2.140429,0.004633,0.700000,0.385103,-0.000625,0.000000
2.147626,0.004620,0.700000,0.359843,-0.000680,0.000000
2.154318,0.004605,0.700000,0.334630,-0.000732,0.000000
2.160508,0.004589,0.700000,0.309509,-0.000781,0.000000
2.166199,0.004573,0.700000,0.284523,-0.000826,0.000000
2.171393,0.004556,0.700000,0.259716,-0.000868,0.000000
2.176096,0.004537,0.700000,0.235130,-0.000906,0.000000
2.180645,0.004509,0.700000,0.227467,-0.001438,0.000000
2.185046,0.004470,0.700000,0.220031,-0.001952,0.000000
2.189302,0.004421,0.700000,0.212818,-0.002447,0.000000
2.193418,0.004362,0.700000,0.205821,-0.002923,0.000000
2.197399,0.004295,0.700000,0.199036,-0.003379,0.000000
2.201248,0.004218,0.700000,0.192458,-0.003815,0.000000
2.204970,0.004134,0.700000,0.186082,-0.004230,0.000000
2.208568,0.004041,0.700000,0.179902,-0.004625,0.000000
2.212046,0.003941,0.700000,0.173915,-0.004998,0.000000
2.215409,0.003834,0.700000,0.168114,-0.005350,0.000000
2.218659,0.003721,0.700000,0.162496,-0.005680,0.000000
2.221800,0.003601,0.700000,0.157057,-0.005989,0.000000
2.224835,0.003475,0.700000,0.151791,-0.006276,0.000000
2.227769,0.003345,0.700000,0.146694,-0.006541,0.000000
2.230605,0.003209,0.700000,0.141763,-0.006785,0.000000
2.233344,0.003069,0.700000,0.136992,-0.007006,0.000000
2.235992,0.002925,0.700000,0.132378,-0.007207,0.000000
2.238550,0.002777,0.700000,0.127917,-0.007386,0.000000
2.241022,0.002626,0.700000,0.123604,-0.007544,0.000000
2.243411,0.002472,0.700000,0.119436,-0.007681,0.000000
2.245719,0.002317,0.700000,0.115409,-0.007797,0.000000
2.247950,0.002159,0.700000,0.111519,-0.007893,0.000000
2.250105,0.001999,0.700000,0.107763,-0.007969,0.000000
2.252188,0.001839,0.700000,0.104136,-0.008026,0.000000
2.254200,0.001677,0.700000,0.100635,-0.008064,0.000000
2.256146,0.001516,0.700000,0.097257,-0.008083,0.000000
2.258026,0.001354,0.700000,0.093999,-0.008084,0.000000
2.259843,0.001193,0.700000,0.090856,-0.008068,0.000000
2.261599,0.001032,0.700000,0.087825,-0.008035,0.000000
2.263297,0.000872,0.700000,0.084904,-0.007985,0.000000
2.264939,0.000714,0.700000,0.082088,-0.007919,0.000000
2.266526,0.000557,0.700000,0.079375,-0.007838,0.000000
2.268062,0.000402,0.700000,0.076761,-0.007742,0.000000
2.269547,0.000250,0.700000,0.074244,-0.007632,0.000000
2.270983,0.000100,0.700000,0.071821,-0.007508,0.000000
2.272373,-0.000048,0.700000,0.069488,-0.007372,0.000000
2.273718,-0.000192,0.700000,0.067243,-0.007224,0.000000
2.275019,-0.000334,0.700000,0.065082,-0.007064,0.000000
2.276279,-0.000472,0.700000,0.063003,-0.006894,0.000000
2.277499,-0.000606,0.700000,0.061004,-0.006713,0.000000
2.278681,-0.000736,0.700000,0.059081,-0.006524,0.000000
2.279826,-0.000863,0.700000,0.057232,-0.006325,0.000000
2.280935,-0.000985,0.700000,0.055454,-0.006118,0.000000
2.282010,-0.001103,0.700000,0.053745,-0.005904,0.000000
2.283052,-0.001217,0.700000,0.052103,-0.005683,0.000000
2.284062,-0.001326,0.700000,0.050524,-0.005456,0.000000
2.285042,-0.001430,0.700000,0.049007,-0.005224,0.000000
2.285993,-0.001530,0.700000,0.047550,-0.004987,0.000000
2.286916,-0.001625,0.700000,0.046149,-0.004746,0.000000
2.287812,-0.001715,0.700000,0.044803,-0.004501,0.000000
2.288683,-0.001800,0.700000,0.043510,-0.004253,0.000000
2.289528,-0.001880,0.700000,0.042268,-0.004004,0.000000
2.290349,-0.001955,0.700000,0.041074,-0.003753,0.000000
2.291148,-0.002025,0.700000,0.039927,-0.003500,0.000000
2.291924,-0.002090,0.700000,0.038824,-0.003247,0.000000
2.292680,-0.002150,0.700000,0.037765,-0.002995,0.000000
2.293415,-0.002205,0.700000,0.036746,-0.002743,0.000000
2.294130,-0.002255,0.700000,0.035767,-0.002492,0.000000
2.294826,-0.002300,0.700000,0.034825,-0.002242,0.000000
2.295505,-0.002340,0.700000,0.033919,-0.001995,0.000000
2.296166,-0.002375,0.700000,0.033047,-0.001751,0.000000
2.296810,-0.002405,0.700000,0.032208,-0.001509,0.000000
2.297438,-0.002430,0.700000,0.031399,-0.001271,0.000000
2.298050,-0.002451,0.700000,0.030621,-0.001037,0.000000
2.298648,-0.002467,0.700000,0.029871,-0.000807,0.000000
2.299231,-0.002479,0.700000,0.029148,-0.000582,0.000000
2.299800,-0.002486,0.700000,0.028450,-0.000362,0.000000
2.300355,-0.002489,0.700000,0.027777,-0.000147,0.000000
2.300898,-0.002488,0.700000,0.027127,0.000062,0.000000
2.301428,-0.002482,0.700000,0.026499,0.000266,0.000000
2.301946,-0.002473,0.700000,0.025891,0.000463,0.000000
2.302452,-0.002460,0.700000,0.025303,0.000654,0.000000
2.302946,-0.002443,0.700000,0.024734,0.000838,0.000000
2.303430,-0.002423,0.700000,0.024183,0.001015,0.000000
2.303903,-0.002399,0.700000,0.023648,0.001185,0.000000
2.304365,-0.002372,0.700000,0.023129,0.001348,0.000000
2.304818,-0.002342,0.700000,0.022625,0.001504,0.000000
2.305261,-0.002309,0.700000,0.022135,0.001652,0.000000
2.305694,-0.002273,0.700000,0.021658,0.001793,0.000000
2.306118,-0.002235,0.700000,0.021193,0.001926,0.000000
2.306533,-0.002194,0.700000,0.020741,0.002051,0.000000
2.306938,-0.002150,0.700000,0.020300,0.002169,0.000000
2.307336,-0.002105,0.700000,0.019869,0.002278,0.000000
2.307725,-0.002057,0.700000,0.019447,0.002380,0.000000
2.308106,-0.002008,0.700000,0.019036,0.002474,0.000000
2.308478,-0.001957,0.700000,0.018633,0.002561,0.000000
2.308843,-0.001904,0.700000,0.018238,0.002639,0.000000
2.309200,-0.001850,0.700000,0.017851,0.002710,0.000000
2.309549,-0.001794,0.700000,0.017471,0.002773,0.000000
2.309891,-0.001737,0.700000,0.017098,0.002829,0.000000
2.310226,-0.001680,0.700000,0.016731,0.002877,0.000000
2.310553,-0.001622,0.700000,0.016371,0.002918,0.000000
2.310874,-0.001563,0.700000,0.016016,0.002952,0.000000
2.311187,-0.001503,0.700000,0.015667,0.002978,0.000000
2.311494,-0.001443,0.700000,0.015323,0.002998,0.000000
2.311793,-0.001383,0.700000,0.014985,0.003010,0.000000
2.312086,-0.001322,0.700000,0.014650,0.003017,0.000000
2.312373,-0.001262,0.700000,0.014320,0.003016,0.000000
2.312653,-0.001202,0.700000,0.013995,0.003010,0.000000
2.312926,-0.001142,0.700000,0.013674,0.002997,0.000000
2.313193,-0.001082,0.700000,0.013356,0.002978,0.000000
2.313454,-0.001023,0.700000,0.013042,0.002954,0.000000
2.313709,-0.000965,0.700000,0.012732,0.002924,0.000000
2.313957,-0.000907,0.700000,0.012426,0.002889,0.000000
2.314200,-0.000850,0.700000,0.012123,0.002849,0.000000
2.314436,-0.000794,0.700000,0.011824,0.002804,0.000000
2.314667,-0.000739,0.700000,0.011527,0.002754,0.000000
2.314891,-0.000685,0.700000,0.011235,0.002701,0.000000
2.315110,-0.000632,0.700000,0.010945,0.002642,0.000000
2.315323,-0.000581,0.700000,0.010659,0.002581,0.000000
2.315531,-0.000530,0.700000,0.010376,0.002515,0.000000
2.315733,-0.000481,0.700000,0.010096,0.002446,0.000000
2.315929,-0.000434,0.700000,0.009819,0.002374,0.000000
2.316120,-0.000388,0.700000,0.009545,0.002299,0.000000
2.316306,-0.000343,0.700000,0.009275,0.002221,0.000000
2.316486,-0.000301,0.700000,0.009008,0.002141,0.000000
2.316661,-0.000259,0.700000,0.008745,0.002059,0.000000
2.316830,-0.000220,0.700000,0.008484,0.001974,0.000000
2.316995,-0.000182,0.700000,0.008227,0.001888,0.000000
2.317154,-0.000146,0.700000,0.007974,0.001801,0.000000
2.317309,-0.000112,0.700000,0.007724,0.001712,0.000000
2.317458,-0.000080,0.700000,0.007477,0.001622,0.000000
2.317603,-0.000049,0.700000,0.007234,0.001531,0.000000
2.317743,-0.000020,0.700000,0.006995,0.001439,0.000000
2.317878,0.000007,0.700000,0.006760,0.001347,0.000000
2.318009,0.000032,0.700000,0.006528,0.001255,0.000000
2.318135,0.000055,0.700000,0.006300,0.001163,0.000000
2.318256,0.000077,0.700000,0.006075,0.001071,0.000000
2.318373,0.000096,0.700000,0.005855,0.000980,0.000000
2.318486,0.000114,0.700000,0.005639,0.000889,0.000000
2.318595,0.000130,0.700000,0.005427,0.000798,0.000000
2.318699,0.000144,0.700000,0.005218,0.000709,0.000000
2.318799,0.000157,0.700000,0.005014,0.000620,0.000000
2.318896,0.000167,0.700000,0.004815,0.000533,0.000000
2.318988,0.000176,0.700000,0.004619,0.000447,0.000000
2.319077,0.000183,0.700000,0.004428,0.000363,0.000000
2.319161,0.000189,0.700000,0.004240,0.000280,0.000000
2.319242,0.000193,0.700000,0.004058,0.000199,0.000000
2.319320,0.000195,0.700000,0.003879,0.000120,0.000000
2.319394,0.000196,0.700000,0.003705,0.000043,0.000000
2.319465,0.000196,0.700000,0.003536,-0.000032,0.000000
2.319532,0.000193,0.700000,0.003371,-0.000105,0.000000
2.319597,0.000190,0.700000,0.003210,-0.000176,0.000000
2.319658,0.000185,0.700000,0.003054,-0.000244,0.000000
2.319716,0.000179,0.700000,0.002903,-0.000310,0.000000
2.319771,0.000171,0.700000,0.002756,-0.000373,0.000000
2.319823,0.000163,0.700000,0.002613,-0.000434,0.000000
2.319873,0.000153,0.700000,0.002475,-0.000492,0.000000
2.319919,0.000142,0.700000,0.002341,-0.000548,0.000000
2.319964,0.000130,0.700000,0.002212,-0.000601,0.000000
2.320005,0.000117,0.700000,0.002087,-0.000651,0.000000
2.320045,0.000103,0.700000,0.001967,-0.000698,0.000000
2.320082,0.000088,0.700000,0.001851,-0.000743,0.000000
2.320116,0.000072,0.700000,0.001740,-0.000784,0.000000
2.320149,0.000056,0.700000,0.001633,-0.000823,0.000000
2.320180,0.000039,0.700000,0.001530,-0.000859,0.000000
2.320208,0.000021,0.700000,0.001431,-0.000893,0.000000
2.320235,0.000002,0.700000,0.001337,-0.000923,0.000000
2.320260,-0.000017,0.700000,0.001246,-0.000951,0.000000
2.320283,-0.000036,0.700000,0.001160,-0.000976,0.000000
2.320305,-0.000056,0.700000,0.001078,-0.000998,0.000000
2.320325,-0.000076,0.700000,0.001000,-0.001018,0.000000
2.320343,-0.000097,0.700000,0.000926,-0.001035,0.000000
2.320360,-0.000118,0.700000,0.000856,-0.001049,0.000000
2.320376,-0.000139,0.700000,0.000789,-0.001061,0.000000
2.320391,-0.000161,0.700000,0.000726,-0.001070,0.000000
2.320404,-0.000182,0.700000,0.000667,-0.001077,0.000000
2.320416,-0.000204,0.700000,0.000611,-0.001081,0.000000
2.320427,-0.000226,0.700000,0.000559,-0.001083,0.000000
2.320438,-0.000247,0.700000,0.000510,-0.001083,0.000000
2.320447,-0.000269,0.700000,0.000465,-0.001081,0.000000
2.320455,-0.000290,0.700000,0.000422,-0.001076,0.000000
2.320463,-0.000312,0.700000,0.000383,-0.001069,0.000000
2.320470,-0.000333,0.700000,0.000347,-0.001061,0.000000
2.320476,-0.000354,0.700000,0.000313,-0.001050,0.000000
2.320482,-0.000375,0.700000,0.000283,-0.001037,0.000000
2.320487,-0.000395,0.700000,0.000255,-0.001023,0.000000
2.320492,-0.000415,0.700000,0.000230,-0.001007,0.000000
2.320496,-0.000435,0.700000,0.000208,-0.000990,0.000000
2.320500,-0.000455,0.700000,0.000188,-0.000971,0.000000
2.320503,-0.000474,0.700000,0.000170,-0.000950,0.000000
2.320506,-0.000492,0.700000,0.000154,-0.000928,0.000000
2.320509,-0.000510,0.700000,0.000141,-0.000905,0.000000
2.320511,-0.000528,0.700000,0.000130,-0.000881,0.000000
2.320514,-0.000545,0.700000,0.000120,-0.000855,0.000000
2.320516,-0.000561,0.700000,0.000113,-0.000829,0.000000
2.320518,-0.000578,0.700000,0.000107,-0.000801,0.000000
2.320520,-0.000593,0.700000,0.000103,-0.000773,0.000000
2.320522,-0.000608,0.700000,0.000100,-0.000744,0.000000
2.320524,-0.000622,0.700000,0.000099,-0.000714,0.000000
2.320526,-0.000636,0.700000,0.000100,-0.000684,0.000000
2.320528,-0.000649,0.700000,0.000101,-0.000653,0.000000
2.320530,-0.000661,0.700000,0.000104,-0.000622,0.000000
2.320533,-0.000673,0.700000,0.000108,-0.000590,0.000000
2.320535,-0.000684,0.700000,0.000113,-0.000558,0.000000
2.320537,-0.000695,0.700000,0.000119,-0.000526,0.000000
2.320540,-0.000705,0.700000,0.000126,-0.000494,0.000000
2.320542,-0.000714,0.700000,0.000134,-0.000461,0.000000
2.320545,-0.000722,0.700000,0.000142,-0.000429,0.000000
2.320548,-0.000730,0.700000,0.000151,-0.000396,0.000000
2.320551,-0.000738,0.700000,0.000160,-0.000364,0.000000
2.320555,-0.000744,0.700000,0.000170,-0.000332,0.000000
2.320559,-0.000750,0.700000,0.000181,-0.000300,0.000000
2.320562,-0.000756,0.700000,0.000191,-0.000269,0.000000
2.320566,-0.000760,0.700000,0.000202,-0.000238,0.000000
2.320571,-0.000765,0.700000,0.000213,-0.000207,0.000000
2.320575,-0.000768,0.700000,0.000225,-0.000177,0.000000
2.320580,-0.000771,0.700000,0.000236,-0.000147,0.000000
2.320585,-0.000773,0.700000,0.000247,-0.000118,0.000000
2.320590,-0.000775,0.700000,0.000259,-0.000089,0.000000
2.320595,-0.000776,0.700000,0.000270,-0.000062,0.000000
2.320601,-0.000777,0.700000,0.000281,-0.000034,0.000000
2.320607,-0.000777,0.700000,0.000292,-0.000008,0.000000
2.320613,-0.000777,0.700000,0.000303,0.000018,0.000000
2.320619,-0.000776,0.700000,0.000314,0.000043,0.000000
2.320626,-0.000775,0.700000,0.000324,0.000067,0.000000
2.320632,-0.000773,0.700000,0.000334,0.000090,0.000000
2.320639,-0.000771,0.700000,0.000343,0.000112,0.000000
2.320646,-0.000768,0.700000,0.000352,0.000134,0.000000
2.320653,-0.000765,0.700000,0.000361,0.000155,0.000000
2.320661,-0.000761,0.700000,0.000369,0.000174,0.000000
2.320668,-0.000758,0.700000,0.000377,0.000193,0.000000
2.320676,-0.000753,0.700000,0.000384,0.000211,0.000000
2.320684,-0.000749,0.700000,0.000391,0.000228,0.000000
2.320692,-0.000744,0.700000,0.000398,0.000243,0.000000
2.320700,-0.000739,0.700000,0.000403,0.000258,0.000000
2.320708,-0.000733,0.700000,0.000408,0.000272,0.000000
2.320716,-0.000728,0.700000,0.000413,0.000285,0.000000
2.320725,-0.000722,0.700000,0.000417,0.000297,0.000000
2.320733,-0.000715,0.700000,0.000420,0.000308,0.000000
2.320742,-0.000709,0.700000,0.000423,0.000318,0.000000
2.320750,-0.000703,0.700000,0.000425,0.000328,0.000000
2.320759,-0.000696,0.700000,0.000427,0.000336,0.000000
2.320767,-0.000689,0.700000,0.000428,0.000343,0.000000
2.320776,-0.000682,0.700000,0.000429,0.000349,0.000000
2.320784,-0.000675,0.700000,0.000429,0.000355,0.000000
2.320793,-0.000668,0.700000,0.000428,0.000359,0.000000
2.320801,-0.000660,0.700000,0.000427,0.000363,0.000000
2.320810,-0.000653,0.700000,0.000425,0.000366,0.000000
2.320818,-0.000646,0.700000,0.000423,0.000368,0.000000
2.320827,-0.000638,0.700000,0.000420,0.000369,0.000000
2.320835,-0.000631,0.700000,0.000416,0.000369,0.000000
2.320843,-0.000624,0.700000,0.000412,0.000369,0.000000
2.320852,-0.000616,0.700000,0.000408,0.000368,0.000000
2.320860,-0.000609,0.700000,0.000403,0.000366,0.000000
2.320868,-0.000602,0.700000,0.000398,0.000364,0.000000
2.320875,-0.000594,0.700000,0.000392,0.000360,0.000000
2.320883,-0.000587,0.700000,0.000386,0.000357,0.000000
2.320891,-0.000580,0.700000,0.000379,0.000352,0.000000
2.320898,-0.000573,0.700000,0.000372,0.000349,0.000000
2.320905,-0.000566,0.700000,0.000364,0.000349,0.000000
2.320912,-0.000559,0.700000,0.000354,0.000356,0.000000
2.320919,-0.000552,0.700000,0.000343,0.000374,0.000000
2.320926,-0.000544,0.700000,0.000328,0.000409,0.000000
2.320932,-0.000534,0.700000,0.000310,0.000468,0.000000
2.320938,-0.000523,0.700000,0.000286,0.000559,0.000000
2.320943,-0.000509,0.700000,0.000256,0.000690,0.000000
2.320947,-0.000492,0.700000,0.000219,0.000871,0.000000
2.320951,-0.000470,0.700000,0.000172,0.001112,0.000000
2.320953,-0.000441,0.700000,0.000114,0.001424,0.000000
2.320954,-0.000405,0.700000,0.000044,0.001819,0.000000
2.320953,-0.000359,0.700000,-0.000040,0.002309,0.000000
2.320950,-0.000300,0.700000,-0.000141,0.002908,0.000000
2.320945,-0.000228,0.700000,-0.000261,0.003630,0.000000
2.320937,-0.000138,0.700000,-0.000401,0.004488,0.000000
2.320926,-0.000028,0.700000,-0.000563,0.005499,0.000000
2.320911,0.000105,0.700000,-0.000751,0.006676,0.000000
2.320891,0.000266,0.700000,-0.000966,0.008036,0.000000
2.320867,0.000458,0.700000,-0.001211,0.009595,0.000000
2.320837,0.000686,0.700000,-0.001488,0.011370,0.000000
2.320801,0.000953,0.700000,-0.001800,0.013377,0.000000
2.320758,0.001266,0.700000,-0.002149,0.015633,0.000000
2.320708,0.001629,0.700000,-0.002538,0.018155,0.000000
2.320648,0.002048,0.700000,-0.002970,0.020961,0.000000
2.320579,0.002529,0.700000,-0.003447,0.024069,0.000000
2.320500,0.003079,0.700000,-0.003971,0.027495,0.000000
2.320409,0.003704,0.700000,-0.004546,0.031258,0.000000
2.320306,0.004412,0.700000,-0.005174,0.035374,0.000000
2.320188,0.005209,0.700000,-0.005857,0.039863,0.000000
2.320056,0.006104,0.700000,-0.006599,0.044741,0.000000
2.319908,0.007104,0.700000,-0.007402,0.050024,0.000000
2.319743,0.008219,0.700000,-0.008267,0.055727,0.000000
2.319559,0.009456,0.700000,-0.009198,0.061863,0.000000
